DEP_ID,CRS_NUM,CRS_CODE,CRS_NAME,CRS_DESC,CRS_GEAF,CRS_GEGH,CRS_DCOREL,CRS_UNITSTR,CRS_UNITS,CRS_PREREQ,CRS_COREQ,CRS_CROSS,CRS_NOTE
MPKS,360B,MPKS 360b,Keyboard Collaboration in Vocal Repertoire/Instrumental Repe,Techniques of keyboard collaboration with vocalists and instrumentalists.,,,False,,2,Prerequisite: (MPKS 360A or MUPF 360A),,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> 1 from (<a href=""https://classes.usc.edu/term-20241/course/mpks-360A/"">MPKS 360A</a> or <a href=""https://classes.usc.edu/term-20241/course/mupf-360A/"">MUPF 360A</a>)</li></ul>"
MPKS,431B,MPKS 431b,Piano Pedagogy,The learning process at the keyboard; pedagogy and methodology of beginning methods. Studio/group instruction: children/adults. 431a: survey and observation. 431b: practice teaching: beginners.,,,False,,2,Prerequisite: (MPKS 431A or MUPF 431A),,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> 1 from (<a href=""https://classes.usc.edu/term-20241/course/mpks-431A/"">MPKS 431A</a> or <a href=""https://classes.usc.edu/term-20241/course/mupf-431A/"">MUPF 431A</a>)</li><li class=""alert""><strong>Note:</strong> Course will meet in <a href=""https://classes.usc.edu/term-20241/course/rhm-108/"">RHM 108</a>. </li></ul>"
MPKS,450B,MPKS 450b,Piano Pedagogy,"Methods, study of college curriculum keyboard classes. Studio/group instruction. Business practices; audition, interview techniques. 450a: Survey and observation. 450b practice teaching; secondary piano classes.",,,False,,2,Prerequisite: (MPKS 450A or MUED 450A),,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> 1 from (<a href=""https://classes.usc.edu/term-20241/course/mpks-450A/"">MPKS 450A</a> or <a href=""https://classes.usc.edu/term-20241/course/mued-450A/"">MUED 450A</a>)</li><li class=""alert""><strong>Note:</strong> Course will meet in <a href=""https://classes.usc.edu/term-20241/course/rhm-108/"">RHM 108</a>. </li></ul>"
MPKS,453,MPKS 453,Individual Instruction,,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> As part of ReDesign, individual instruction at the 453-level now includes perfromance class, as assigned by your lesson instructor </li></ul>"
MPKS,472B,MPKS 472b,Piano History and Literature,"Solo piano literature; emphasis on composers' influences, performance practices and the development of the pianoforte. a: Late Baroque through Beethoven. b: Schubert to the present.",,,False,,2,Prerequisite: MPKS 472A,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/mpks-472A/"">MPKS 472A</a></li></ul>"
MPKS,482,MPKS 482,Interpretation of Music of the Classical Period,Rigorous analysis of issues of Classical period performance practice and interpretation; Intensive coaching and in-class performances of solo and chamber repertoire.,,,False,"2.0 units, max 6",,,,,"<ul class=""notes""></ul>"
MPKS,490,MPKS 490x,Directed Research,Individual research and readings. Not available for graduate credit.,,,False,"1.0-8.0 units, max 12",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Junior, Senior</li></ul>"
MPKS,501,MPKS 501,Individual Instruction,Secondary instruction for graduate music majors or instruction for graduate non-music majors.,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> Thornton does not allow this course to be audited. </li></ul>"
MPKS,520,MPKS 520,Special Studies in Solo Repertoire for Piano,"Historical, stylistic and pedagogical aspects of solo repertoire. Special emphasis to be determined by the department.",,,False,"2.0 units, max 12",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> Topic: Overview of Keyboard Recital Literature </li></ul>"
MPKS,553,MPKS 553,Individual Instruction,,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""></ul>"
MPKS,554,MPKS 554,Graduate Certificate Performance,Individual instruction and related lab participation for Graduate Certificate students.,,,False,"4.0 units, max 16",,,,,"<ul class=""notes""></ul>"
MPKS,560,MPKS 560,Song Interpretation Master Class,Performance masterclass for advanced singers and pianists.,,,False,"2.0 units, max 12",,,,,"<ul class=""notes""></ul>"
MPKS,561,MPKS 561,Chamber Music Interpretation Master Class,Performance masterclass for advanced pianists and instrumentalists.,,,False,"2.0 units, max 12",,,,,"<ul class=""notes""></ul>"
MPKS,590,MPKS 590,Directed Research,Research leading to the Master's Degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,"<ul class=""notes""></ul>"
MPKS,653,MPKS 653,Performance,Individual or master class instruction for D.M.A. Performance majors.,,,False,"1.0-2.0 units, max 12",,,,,"<ul class=""notes""></ul>"
MPKS,754,MPKS 754,Artist Diploma Performance,Individual instruction and related lab participation for Artist Diploma students.,,,False,"4.0 units, max 16",,,,,"<ul class=""notes""></ul>"
MPKS,790,MPKS 790,Research,Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,"<ul class=""notes""></ul>"
MPPM,100,MPPM 100,Forum,A weekly lecture series addressing a wide range of special topics and issues confronting the contemporary music professional.,,,False,"1.0 units, max 4",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> Open to all music majors </li></ul>"
MPPM,120,MPPM 120,Popular Music Performance I,"Study of musical elements appropriate to the performance of popular music in a collaborative, interactive environment.",,,False,"2.0 units, max 8",,,,,"<ul class=""notes""></ul>"
MPPM,153,MPPM 153,Individual Instruction,Weekly individual instruction.,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""></ul>"
MPPM,170,MPPM 170,Vocal Training for the Singer-Songwriter,"Technique, tone production, vocal hygiene, and problem solving strategies for Singer-Songwriters. Training in technical skills that enhance vocal power, confidence and increased emotive capacity.",,,False,,2,,,,"<ul class=""notes""></ul>"
MPPM,240,MPPM 240,Drumming Proficiency for the Popular Musician,Beginning and elementary instruction in drum set techniques.,,,False,,2,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> For all courses in the Drumming Lab (TMC G122B), students are required to use their own headset, comprising headphones with an attached boom microphone. KOSS SB-40 headphones with built-in mic can be found at the USC Bookstore. </li></ul>"
MPPM,250,MPPM 250,Keyboard Proficiency for the Popular Musician,"Development of practical keyboard skills, including reading and realizing chord symbols, basics of voice leading, study of various harmonic and rhythmic styles.",,,False,,2,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> For all courses in the Keyboard Lab (<a href=""https://classes.usc.edu/term-20241/course/mus-213/"">MUS 213</a>), students are required to use their own headset, comprising headphones with an attached boom microphone. Headsets must have a 1/8"" (3.5mm) wired TRRS connector to work with the lab controller system. Compatible headsets can be found in the USC bookstore. Students can also purchase these online etc. Examples include the following models: Logitech H111, Logitech H151, Logitech G332, and Yamaha <a href=""https://classes.usc.edu/term-20241/course/hph-250m/"">HPH 250m</a>. </li></ul>"
MPPM,253,MPPM 253,Individual Instruction,Weekly individual instruction.,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""></ul>"
MPPM,300,MPPM 300x,Non-Major Individual Instruction,Intermediate and advanced instruction designed for non-music majors. Not available for credit to music majors.,,,False,"1.0-2.0 units, max 16",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> Final Deadline to request D-clearance: Friday of the first week of classes. Submit an individual instruction d-clearance request online here: <a href=""https://music.usc.edu/students/individual-instruction-d-clearance-request-forms/"" target=""_blank"">music.usc.edu/students/individual-instruction-d-clearance-request-forms/</a>. Thornton does not allow this course to be audited. </li></ul>"
MPPM,301,MPPM 301,Individual Instruction,Intermediate and advanced instruction on secondary instrument for all majors and minors except MPPM.,,,False,"1.0-2.0 units, max 16",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration closed to the following major(s): Performance (Popular Music)</li><li class=""alert""><strong>Note:</strong> Final Deadline to request D-clearance: Friday of the first week of classes. Submit an individual instruction d-clearance request online here: <a href=""https://music.usc.edu/students/individual-instruction-d-clearance-request-forms/"" target=""_blank"">music.usc.edu/students/individual-instruction-d-clearance-request-forms/</a>. Thornton does not allow this course to be audited. </li></ul>"
MPPM,325B,MPPM 325b,Arranging in Popular Music,"Writing and arranging for small groups of brass, wind, and/or string instruments with rhythm section in the popular music idiom.",,,False,,2,Prerequisite: MPPM 325A,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/mppm-325A/"">MPPM 325A</a></li><li class=""alert""><strong>Note:</strong> For Popular music majors only </li></ul>"
MPPM,340,MPPM 340,Intermediate Drum Set Proficiency,"Intermediate level instruction in drum set performance including accompaniment techniques,fills, beat and brush patterns in jazz, Afro-Caribbean and Brazilian styles, interpreting drum charts. Recommended preparation: MPPM 240",,,False,,2,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> For all courses in the Drumming Lab (TMC G122B), students are required to use their own headset, comprising headphones with an attached boom microphone. KOSS SB-40 headphones with built-in mic can be found at the USC Bookstore. </li></ul>"
MPPM,353,MPPM 353,Individual Instruction,Weekly individual instruction in primary major instrument.,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""></ul>"
MPPM,420,MPPM 420,Popular Music Performance Styles and Genres,"The detailed exploration of a specific style or genre in Popular Music through study of repertoire, history and practice with particular emphasis on performance. Recommended preparation: MPPM 120 and MPPM 320.",,,False,"2.0 units, max 8",,,,,"<ul class=""notes""></ul>"
MPPM,450A,MPPM 450a,Final Project,Major collaborative performance project in popular music.,,,False,,1,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> For Popular music majors only </li></ul>"
MPPM,450B,MPPM 450b,Final Project,Major collaborative performance project in popular music. CR/NC.,,,False,,1,Prerequisite: MPPM 450A,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/mppm-450A/"">MPPM 450A</a></li><li class=""alert""><strong>Note:</strong> For Popular music majors only </li></ul>"
MPPM,453,MPPM 453,Individual Instruction,Weekly individual instruction in primary major instrument.,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""></ul>"
MPPM,490,MPPM 490x,Directed Research,Individual research and readings. Open only to juniors and seniors. Not available for graduate credit.,,,False,"1.0-8.0 units, max 12",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Junior, Senior</li></ul>"
MPPM,501,MPPM 501,Individual Instruction,Secondary instruction for graduate music majors or instruction for graduate non-music majors.,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> Final Deadline to request D-clearance: Friday of the first week of classes. Submit an individual instruction d-clearance request online here: <a href=""https://music.usc.edu/students/individual-instruction-d-clearance-request-forms/"" target=""_blank"">music.usc.edu/students/individual-instruction-d-clearance-request-forms/</a>. Thornton does not allow this course to be audited. </li></ul>"
MPPM,590,MPPM 590,Directed Research,Research leading to the Master's Degree. Maximum units which maybe applied to the degree to be determined by the department.Graded CR/NC.,,,False,1.0-12.0 units,,,,,"<ul class=""notes""></ul>"
MPPM,790,MPPM 790,Research,Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,"<ul class=""notes""></ul>"
